Row: 6, Col: 7, Direction: 1, Word: AT, Score: 2
Row: 8, Col: 5, Direction: 3, Word: SOB, Score: 5
Row: 8, Col: 5, Direction: 2, Word: BOS, Score: 6
Row: 6, Col: 6, Direction: 3, Word: SOB, Score: 6
Row: 6, Col: 6, Direction: 2, Word: BOS, Score: 9
Row: 8, Col: 6, Direction: 3, Word: SOB, Score: 6
Row: 8, Col: 6, Direction: 2, Word: BOS, Score: 9
Row: 5, Col: 9, Direction: 0, Word: BROS, Score: 12
Row: 6, Col: 7, Direction: 3, Word: SOB, Score: 6
Row: 6, Col: 7, Direction: 2, Word: BOS, Score: 6
Row: 5, Col: 9, Direction: 1, Word: SORB, Score: 8
Row: 8, Col: 7, Direction: 3, Word: SOB, Score: 6
Row: 8, Col: 7, Direction: 2, Word: BOS, Score: 6
Row: 5, Col: 10, Direction: 1, Word: SOB, Score: 10
Row: 6, Col: 10, Direction: 0, Word: BOS, Score: 5
Row: 5, Col: 8, Direction: 0, Word: BES, Score: 6
Row: 5, Col: 9, Direction: 0, Word: BRU, Score: 11
Row: 6, Col: 9, Direction: 1, Word: URB, Score: 7
Row: 4, Col: 8, Direction: 1, Word: LUBE, Score: 9
Row: 4, Col: 6, Direction: 1, Word: SLUB, Score: 7
Row: 6, Col: 4, Direction: 3, Word: SLUB, Score: 7
Row: 8, Col: 4, Direction: 3, Word: SLUB, Score: 7
Row: 6, Col: 5, Direction: 3, Word: SLUB, Score: 9
Row: 8, Col: 5, Direction: 3, Word: SLUB, Score: 9
Row: 6, Col: 6, Direction: 3, Word: SLUB, Score: 7
Row: 4, Col: 9, Direction: 1, Word: SLURB, Score: 9
Row: 8, Col: 6, Direction: 3, Word: SLUB, Score: 7
Row: 4, Col: 10, Direction: 1, Word: SLUB, Score: 12
Row: 5, Col: 6, Direction: 1, Word: SUB, Score: 5
Row: 6, Col: 6, Direction: 0, Word: BUS, Score: 9
Row: 6, Col: 5, Direction: 3, Word: SUB, Score: 5
Row: 6, Col: 5, Direction: 2, Word: BUS, Score: 6
Row: 8, Col: 5, Direction: 3, Word: SUB, Score: 5
Row: 8, Col: 5, Direction: 2, Word: BUS, Score: 6
Row: 6, Col: 6, Direction: 3, Word: SUB, Score: 6
Row: 6, Col: 6, Direction: 2, Word: BUS, Score: 9
Row: 8, Col: 6, Direction: 3, Word: SUB, Score: 6
Row: 8, Col: 6, Direction: 2, Word: BUS, Score: 9
Row: 5, Col: 9, Direction: 0, Word: BRUS, Score: 12
Row: 6, Col: 7, Direction: 3, Word: SUB, Score: 6
Row: 6, Col: 7, Direction: 2, Word: BUS, Score: 6
Row: 8, Col: 7, Direction: 3, Word: SUB, Score: 6
Row: 8, Col: 7, Direction: 2, Word: BUS, Score: 6
Row: 5, Col: 10, Direction: 1, Word: SUB, Score: 10
Row: 6, Col: 10, Direction: 0, Word: BUS, Score: 5
Row: 6, Col: 8, Direction: 0, Word: EL, Score: 3
Row: 6, Col: 6, Direction: 1, Word: AL, Score: 3
Row: 6, Col: 6, Direction: 0, Word: LA, Score: 3
Row: 6, Col: 6, Direction: 3, Word: AL, Score: 3
Row: 6, Col: 5, Direction: 2, Word: LA, Score: 3
Row: 5, Col: 7, Direction: 1, Word: ALT, Score: 4
Row: 8, Col: 6, Direction: 3, Word: AL, Score: 3
Row: 8, Col: 5, Direction: 2, Word: LA, Score: 3
Row: 5, Col: 8, Direction: 0, Word: LEA, Score: 4
Row: 6, Col: 7, Direction: 3, Word: AL, Score: 3
Row: 6, Col: 6, Direction: 2, Word: LA, Score: 3
Row: 5, Col: 8, Direction: 1, Word: ALE, Score: 3
Row: 8, Col: 7, Direction: 3, Word: AL, Score: 3
Row: 8, Col: 6, Direction: 2, Word: LA, Score: 3
Row: 6, Col: 8, Direction: 3, Word: AL, Score: 3
Row: 6, Col: 7, Direction: 2, Word: LA, Score: 3
Row: 7, Col: 5, Direction: 3, Word: ALTER, Score: 6
Row: 8, Col: 8, Direction: 3, Word: AL, Score: 3
Row: 8, Col: 7, Direction: 2, Word: LA, Score: 3
Row: 6, Col: 10, Direction: 1, Word: AL, Score: 2
Row: 6, Col: 10, Direction: 0, Word: LA, Score: 2
Row: 5, Col: 6, Direction: 1, Word: BAL, Score: 5
Row: 6, Col: 6, Direction: 0, Word: LAB, Score: 9
Row: 6, Col: 5, Direction: 3, Word: BAL, Score: 5
Row: 6, Col: 5, Direction: 2, Word: LAB, Score: 6
Row: 8, Col: 5, Direction: 3, Word: BAL, Score: 5
Row: 8, Col: 5, Direction: 2, Word: LAB, Score: 6
Row: 6, Col: 6, Direction: 3, Word: BAL, Score: 8
Row: 6, Col: 6, Direction: 2, Word: LAB, Score: 9
Row: 4, Col: 8, Direction: 1, Word: BALE, Score: 7
Row: 5, Col: 8, Direction: 1, Word: BAEL, Score: 7
Row: 8, Col: 6, Direction: 3, Word: BAL, Score: 8
Row: 8, Col: 6, Direction: 2, Word: LAB, Score: 9
Row: 6, Col: 7, Direction: 3, Word: BAL, Score: 6
Row: 6, Col: 7, Direction: 2, Word: LAB, Score: 6
Row: 8, Col: 7, Direction: 3, Word: BAL, Score: 6
Row: 8, Col: 7, Direction: 2, Word: LAB, Score: 6
Row: 5, Col: 10, Direction: 1, Word: BAL, Score: 10
Row: 6, Col: 10, Direction: 0, Word: LAB, Score: 5
Row: 6, Col: 6, Direction: 0, Word: LABS, Score: 10
Row: 6, Col: 5, Direction: 2, Word: LABS, Score: 8
Row: 8, Col: 5, Direction: 2, Word: LABS, Score: 8
Row: 6, Col: 6, Direction: 2, Word: LABS, Score: 10
Row: 8, Col: 6, Direction: 2, Word: LABS, Score: 10
Row: 6, Col: 7, Direction: 2, Word: LABS, Score: 7
Row: 8, Col: 7, Direction: 2, Word: LABS, Score: 7
Row: 6, Col: 10, Direction: 0, Word: LABS, Score: 6
Row: 5, Col: 6, Direction: 1, Word: SAL, Score: 3
Row: 6, Col: 6, Direction: 0, Word: LAS, Score: 5
Row: 6, Col: 5, Direction: 3, Word: SAL, Score: 3
Row: 6, Col: 5, Direction: 2, Word: LAS, Score: 4
Row: 4, Col: 7, Direction: 1, Word: SALT, Score: 5
Row: 8, Col: 5, Direction: 3, Word: SAL, Score: 3
Row: 8, Col: 5, Direction: 2, Word: LAS, Score: 4
Row: 5, Col: 8, Direction: 0, Word: LEAS, Score: 6
Row: 6, Col: 6, Direction: 3, Word: SAL, Score: 4
Row: 6, Col: 6, Direction: 2, Word: LAS, Score: 5
Row: 4, Col: 8, Direction: 1, Word: SALE, Score: 5
Row: 8, Col: 6, Direction: 3, Word: SAL, Score: 4
Row: 8, Col: 6, Direction: 2, Word: LAS, Score: 5
Row: 6, Col: 7, Direction: 3, Word: SAL, Score: 4
Row: 6, Col: 7, Direction: 2, Word: LAS, Score: 4
Row: 7, Col: 4, Direction: 3, Word: SALTER, Score: 21
Row: 8, Col: 7, Direction: 3, Word: SAL, Score: 4
Row: 8, Col: 7, Direction: 2, Word: LAS, Score: 4
Row: 5, Col: 10, Direction: 1, Word: SAL, Score: 6
Row: 6, Col: 10, Direction: 0, Word: LAS, Score: 3
Row: 6, Col: 8, Direction: 1, Word: BEL, Score: 8
Row: 4, Col: 8, Direction: 1, Word: ABLE, Score: 7
Row: 3, Col: 8, Direction: 1, Word: SABLE, Score: 8
Row: 2, Col: 8, Direction: 1, Word: USABLE, Score: 9
Row: 2, Col: 8, Direction: 1, Word: SUABLE, Score: 9
Row: 6, Col: 6, Direction: 0, Word: LO, Score: 3
Row: 6, Col: 5, Direction: 2, Word: LO, Score: 3
Row: 8, Col: 5, Direction: 2, Word: LO, Score: 3
Row: 6, Col: 6, Direction: 2, Word: LO, Score: 3
Row: 5, Col: 8, Direction: 1, Word: OLE, Score: 3
Row: 8, Col: 6, Direction: 2, Word: LO, Score: 3
Row: 6, Col: 7, Direction: 2, Word: LO, Score: 3
Row: 8, Col: 7, Direction: 2, Word: LO, Score: 3
Row: 6, Col: 10, Direction: 0, Word: LO, Score: 2
Row: 6, Col: 6, Direction: 0, Word: LOB, Score: 9
Row: 6, Col: 5, Direction: 2, Word: LOB, Score: 6
Row: 4, Col: 7, Direction: 1, Word: BOLT, Score: 7
Row: 8, Col: 5, Direction: 2, Word: LOB, Score: 6
Row: 6, Col: 6, Direction: 2, Word: LOB, Score: 9
Row: 4, Col: 8, Direction: 1, Word: BOLE, Score: 7
Row: 8, Col: 6, Direction: 2, Word: LOB, Score: 9
Row: 6, Col: 7, Direction: 2, Word: LOB, Score: 6
Row: 7, Col: 4, Direction: 3, Word: BOLTER, Score: 27
Row: 8, Col: 7, Direction: 2, Word: LOB, Score: 6
Row: 6, Col: 10, Direction: 0, Word: LOB, Score: 5
Row: 6, Col: 6, Direction: 0, Word: LOBS, Score: 10
Row: 6, Col: 5, Direction: 2, Word: LOBS, Score: 8
Row: 8, Col: 5, Direction: 2, Word: LOBS, Score: 8
Row: 6, Col: 6, Direction: 2, Word: LOBS, Score: 10
Row: 8, Col: 6, Direction: 2, Word: LOBS, Score: 10
Row: 6, Col: 7, Direction: 2, Word: LOBS, Score: 7
Row: 8, Col: 7, Direction: 2, Word: LOBS, Score: 7
Row: 6, Col: 10, Direction: 0, Word: LOBS, Score: 6
Row: 6, Col: 6, Direction: 0, Word: LOBUS, Score: 11
Row: 6, Col: 5, Direction: 2, Word: LOBUS, Score: 9
Row: 8, Col: 5, Direction: 2, Word: LOBUS, Score: 9
Row: 6, Col: 6, Direction: 2, Word: LOBUS, Score: 11
Row: 8, Col: 6, Direction: 2, Word: LOBUS, Score: 11
Row: 6, Col: 7, Direction: 2, Word: LOBUS, Score: 8
Row: 8, Col: 7, Direction: 2, Word: LOBUS, Score: 8
Row: 6, Col: 10, Direction: 0, Word: LOBUS, Score: 14
Row: 5, Col: 6, Direction: 1, Word: SOL, Score: 3
Row: 6, Col: 6, Direction: 0, Word: LOS, Score: 5
Row: 6, Col: 5, Direction: 3, Word: SOL, Score: 3
Row: 6, Col: 5, Direction: 2, Word: LOS, Score: 4
Row: 8, Col: 5, Direction: 3, Word: SOL, Score: 3
Row: 8, Col: 5, Direction: 2, Word: LOS, Score: 4
Row: 6, Col: 6, Direction: 3, Word: SOL, Score: 4
Row: 6, Col: 6, Direction: 2, Word: LOS, Score: 5
Row: 4, Col: 8, Direction: 1, Word: SOLE, Score: 5
Row: 8, Col: 6, Direction: 3, Word: SOL, Score: 4
Row: 8, Col: 6, Direction: 2, Word: LOS, Score: 5
Row: 6, Col: 7, Direction: 3, Word: SOL, Score: 4
Row: 6, Col: 7, Direction: 2, Word: LOS, Score: 4
Row: 8, Col: 7, Direction: 3, Word: SOL, Score: 4
Row: 8, Col: 7, Direction: 2, Word: LOS, Score: 4
Row: 5, Col: 10, Direction: 1, Word: SOL, Score: 6
Row: 6, Col: 10, Direction: 0, Word: LOS, Score: 3
Row: 6, Col: 6, Direction: 0, Word: LOU, Score: 5
Row: 6, Col: 5, Direction: 2, Word: LOU, Score: 4
Row: 8, Col: 5, Direction: 2, Word: LOU, Score: 4
Row: 6, Col: 6, Direction: 2, Word: LOU, Score: 5
Row: 8, Col: 6, Direction: 2, Word: LOU, Score: 5
Row: 6, Col: 7, Direction: 2, Word: LOU, Score: 4
Row: 8, Col: 7, Direction: 2, Word: LOU, Score: 4
Row: 6, Col: 10, Direction: 0, Word: LOU, Score: 3
Row: 6, Col: 6, Direction: 0, Word: LOUS, Score: 6
Row: 6, Col: 5, Direction: 2, Word: LOUS, Score: 6
Row: 8, Col: 5, Direction: 2, Word: LOUS, Score: 6
Row: 6, Col: 6, Direction: 2, Word: LOUS, Score: 6
Row: 8, Col: 6, Direction: 2, Word: LOUS, Score: 6
Row: 6, Col: 7, Direction: 2, Word: LOUS, Score: 5
Row: 8, Col: 7, Direction: 2, Word: LOUS, Score: 5
Row: 6, Col: 10, Direction: 0, Word: LOUS, Score: 4
Row: 5, Col: 8, Direction: 0, Word: LES, Score: 4
Row: 6, Col: 8, Direction: 0, Word: ELS, Score: 5
Row: 6, Col: 8, Direction: 1, Word: SEL, Score: 4
Row: 5, Col: 8, Direction: 0, Word: LESBO, Score: 11
Row: 4, Col: 8, Direction: 1, Word: OUSEL, Score: 6
Row: 5, Col: 8, Direction: 0, Word: LEU, Score: 4
Row: 5, Col: 8, Direction: 1, Word: ULE, Score: 3
Row: 4, Col: 6, Direction: 1, Word: SAUL, Score: 5
Row: 6, Col: 4, Direction: 3, Word: SAUL, Score: 5
Row: 3, Col: 7, Direction: 1, Word: SAULT, Score: 18
Row: 8, Col: 4, Direction: 3, Word: SAUL, Score: 5
Row: 6, Col: 5, Direction: 3, Word: SAUL, Score: 5
Row: 8, Col: 5, Direction: 3, Word: SAUL, Score: 5
Row: 6, Col: 6, Direction: 3, Word: SAUL, Score: 5
Row: 8, Col: 6, Direction: 3, Word: SAUL, Score: 5
Row: 4, Col: 10, Direction: 1, Word: SAUL, Score: 8
Row: 5, Col: 9, Direction: 1, Word: BURL, Score: 12
Row: 3, Col: 7, Direction: 1, Word: BOULT, Score: 30
Row: 3, Col: 8, Direction: 1, Word: BOULE, Score: 8
Row: 7, Col: 3, Direction: 3, Word: BOULTER, Score: 39
Row: 4, Col: 6, Direction: 1, Word: SOUL, Score: 5
Row: 6, Col: 4, Direction: 3, Word: SOUL, Score: 5
Row: 8, Col: 4, Direction: 3, Word: SOUL, Score: 5
Row: 6, Col: 5, Direction: 3, Word: SOUL, Score: 5
Row: 8, Col: 5, Direction: 3, Word: SOUL, Score: 5
Row: 6, Col: 6, Direction: 3, Word: SOUL, Score: 5
Row: 8, Col: 6, Direction: 3, Word: SOUL, Score: 5
Row: 4, Col: 10, Direction: 1, Word: SOUL, Score: 8
Row: 6, Col: 7, Direction: 0, Word: TO, Score: 2
Row: 6, Col: 8, Direction: 1, Word: OE, Score: 3
Row: 6, Col: 9, Direction: 1, Word: OR, Score: 4
Row: 5, Col: 9, Direction: 0, Word: ORA, Score: 5
Row: 5, Col: 6, Direction: 1, Word: BAO, Score: 5
Row: 6, Col: 5, Direction: 3, Word: BAO, Score: 5
Row: 8, Col: 5, Direction: 3, Word: BAO, Score: 5
Row: 6, Col: 6, Direction: 3, Word: BAO, Score: 8
Row: 8, Col: 6, Direction: 3, Word: BAO, Score: 8
Row: 6, Col: 7, Direction: 3, Word: BAO, Score: 6
Row: 8, Col: 7, Direction: 3, Word: BAO, Score: 6
Row: 5, Col: 10, Direction: 1, Word: BAO, Score: 10
Row: 5, Col: 9, Direction: 0, Word: ORAL, Score: 6
Row: 5, Col: 9, Direction: 0, Word: ORALS, Score: 9
Row: 6, Col: 6, Direction: 1, Word: BO, Score: 7
Row: 6, Col: 6, Direction: 0, Word: OB, Score: 5
Row: 6, Col: 6, Direction: 3, Word: BO, Score: 7
Row: 6, Col: 5, Direction: 2, Word: OB, Score: 7
Row: 5, Col: 7, Direction: 1, Word: BOT, Score: 6
Row: 8, Col: 6, Direction: 3, Word: BO, Score: 7
Row: 8, Col: 5, Direction: 2, Word: OB, Score: 7
Row: 6, Col: 7, Direction: 3, Word: BO, Score: 5
Row: 6, Col: 6, Direction: 2, Word: OB, Score: 5
Row: 8, Col: 7, Direction: 3, Word: BO, Score: 5
Row: 8, Col: 6, Direction: 2, Word: OB, Score: 5
Row: 5, Col: 9, Direction: 0, Word: ORB, Score: 7
Row: 6, Col: 8, Direction: 3, Word: BO, Score: 7
Row: 6, Col: 7, Direction: 2, Word: OB, Score: 7
Row: 5, Col: 9, Direction: 1, Word: BOR, Score: 11
Row: 6, Col: 9, Direction: 0, Word: ROB, Score: 5
Row: 6, Col: 9, Direction: 1, Word: BRO, Score: 7
Row: 8, Col: 8, Direction: 3, Word: BO, Score: 7
Row: 8, Col: 7, Direction: 2, Word: OB, Score: 7
Row: 6, Col: 10, Direction: 1, Word: BO, Score: 4
Row: 6, Col: 10, Direction: 0, Word: OB, Score: 4
Row: 5, Col: 6, Direction: 1, Word: ABO, Score: 5
Row: 6, Col: 6, Direction: 0, Word: OBA, Score: 7
Row: 6, Col: 5, Direction: 3, Word: ABO, Score: 5
Row: 6, Col: 5, Direction: 2, Word: OBA, Score: 8
Row: 8, Col: 5, Direction: 3, Word: ABO, Score: 5
Row: 8, Col: 5, Direction: 2, Word: OBA, Score: 8
Row: 6, Col: 6, Direction: 3, Word: ABO, Score: 6
Row: 6, Col: 6, Direction: 2, Word: OBA, Score: 7
Row: 8, Col: 6, Direction: 3, Word: ABO, Score: 6
Row: 8, Col: 6, Direction: 2, Word: OBA, Score: 7
Row: 6, Col: 7, Direction: 3, Word: ABO, Score: 8
Row: 6, Col: 7, Direction: 2, Word: OBA, Score: 8
Row: 8, Col: 7, Direction: 3, Word: ABO, Score: 8
Row: 8, Col: 7, Direction: 2, Word: OBA, Score: 8
Row: 5, Col: 10, Direction: 1, Word: ABO, Score: 10
Row: 6, Col: 10, Direction: 0, Word: OBA, Score: 5
Row: 3, Col: 9, Direction: 1, Word: LABOR, Score: 13
Row: 6, Col: 6, Direction: 0, Word: OBAS, Score: 8
Row: 6, Col: 5, Direction: 2, Word: OBAS, Score: 10
Row: 3, Col: 7, Direction: 1, Word: SABOT, Score: 24
Row: 8, Col: 5, Direction: 2, Word: OBAS, Score: 10
Row: 6, Col: 6, Direction: 2, Word: OBAS, Score: 8
Row: 8, Col: 6, Direction: 2, Word: OBAS, Score: 8
Row: 6, Col: 7, Direction: 2, Word: OBAS, Score: 9
Row: 8, Col: 7, Direction: 2, Word: OBAS, Score: 9
Row: 6, Col: 10, Direction: 0, Word: OBAS, Score: 6
Row: 6, Col: 6, Direction: 0, Word: OBS, Score: 7
Row: 6, Col: 5, Direction: 2, Word: OBS, Score: 8
Row: 8, Col: 5, Direction: 2, Word: OBS, Score: 8
Row: 6, Col: 6, Direction: 2, Word: OBS, Score: 7
Row: 8, Col: 6, Direction: 2, Word: OBS, Score: 7
Row: 5, Col: 9, Direction: 0, Word: ORBS, Score: 8
Row: 6, Col: 7, Direction: 2, Word: OBS, Score: 8
Row: 6, Col: 9, Direction: 0, Word: ROBS, Score: 8
Row: 8, Col: 7, Direction: 2, Word: OBS, Score: 8
Row: 6, Col: 10, Direction: 0, Word: OBS, Score: 5
Row: 6, Col: 6, Direction: 1, Word: LO, Score: 3
Row: 6, Col: 6, Direction: 3, Word: LO, Score: 3
Row: 5, Col: 7, Direction: 1, Word: LOT, Score: 4
Row: 8, Col: 6, Direction: 3, Word: LO, Score: 3
Row: 6, Col: 7, Direction: 3, Word: LO, Score: 3
Row: 8, Col: 7, Direction: 3, Word: LO, Score: 3
Row: 6, Col: 8, Direction: 3, Word: LO, Score: 3
Row: 5, Col: 9, Direction: 1, Word: LOR, Score: 5
Row: 8, Col: 8, Direction: 3, Word: LO, Score: 3
Row: 6, Col: 10, Direction: 1, Word: LO, Score: 2
Row: 6, Col: 7, Direction: 0, Word: TOLA, Score: 4
Row: 5, Col: 7, Direction: 1, Word: ALTO, Score: 5
Row: 4, Col: 8, Direction: 1, Word: ALOE, Score: 5
Row: 6, Col: 7, Direction: 0, Word: TOLAS, Score: 5
Row: 4, Col: 7, Direction: 1, Word: SALTO, Score: 18
Row: 4, Col: 7, Direction: 1, Word: BLOT, Score: 7
Row: 2, Col: 7, Direction: 1, Word: SUBLOT, Score: 24
Row: 4, Col: 7, Direction: 1, Word: SLOT, Score: 5
Row: 4, Col: 8, Direction: 1, Word: SLOE, Score: 5
Row: 6, Col: 7, Direction: 0, Word: TOLU, Score: 4
Row: 6, Col: 7, Direction: 0, Word: TOLUS, Score: 5
Row: 6, Col: 6, Direction: 1, Word: SO, Score: 3
Row: 6, Col: 6, Direction: 0, Word: OS, Score: 3
Row: 6, Col: 6, Direction: 3, Word: SO, Score: 3
Row: 6, Col: 5, Direction: 2, Word: OS, Score: 3
Row: 5, Col: 7, Direction: 1, Word: SOT, Score: 4
Row: 8, Col: 6, Direction: 3, Word: SO, Score: 3
Row: 8, Col: 5, Direction: 2, Word: OS, Score: 3
Row: 5, Col: 8, Direction: 0, Word: OES, Score: 4
Row: 6, Col: 7, Direction: 3, Word: SO, Score: 3
Row: 6, Col: 6, Direction: 2, Word: OS, Score: 3
Row: 8, Col: 7, Direction: 3, Word: SO, Score: 3
Row: 8, Col: 6, Direction: 2, Word: OS, Score: 3
Row: 5, Col: 9, Direction: 0, Word: ORS, Score: 5
Row: 6, Col: 8, Direction: 3, Word: SO, Score: 3
Row: 6, Col: 7, Direction: 2, Word: OS, Score: 3
Row: 8, Col: 8, Direction: 3, Word: SO, Score: 3
Row: 8, Col: 7, Direction: 2, Word: OS, Score: 3
Row: 6, Col: 10, Direction: 1, Word: SO, Score: 2
Row: 6, Col: 10, Direction: 0, Word: OS, Score: 2
Row: 6, Col: 7, Direction: 0, Word: TOSA, Score: 4
Row: 4, Col: 7, Direction: 1, Word: BASTO, Score: 24
Row: 4, Col: 6, Direction: 1, Word: ALSO, Score: 5
Row: 6, Col: 4, Direction: 3, Word: ALSO, Score: 5
Row: 8, Col: 4, Direction: 3, Word: ALSO, Score: 5
Row: 6, Col: 5, Direction: 3, Word: ALSO, Score: 5
Row: 8, Col: 5, Direction: 3, Word: ALSO, Score: 5
Row: 6, Col: 6, Direction: 3, Word: ALSO, Score: 5
Row: 8, Col: 6, Direction: 3, Word: ALSO, Score: 5
Row: 4, Col: 10, Direction: 1, Word: ALSO, Score: 8
Row: 6, Col: 9, Direction: 0, Word: ROSULA, Score: 8
Row: 6, Col: 6, Direction: 0, Word: OU, Score: 3
Row: 6, Col: 5, Direction: 2, Word: OU, Score: 3
Row: 8, Col: 5, Direction: 2, Word: OU, Score: 3
Row: 6, Col: 6, Direction: 2, Word: OU, Score: 3
Row: 8, Col: 6, Direction: 2, Word: OU, Score: 3
Row: 6, Col: 7, Direction: 2, Word: OU, Score: 3
Row: 8, Col: 7, Direction: 2, Word: OU, Score: 3
Row: 6, Col: 10, Direction: 0, Word: OU, Score: 2
Row: 5, Col: 7, Direction: 1, Word: AUTO, Score: 5
Row: 6, Col: 9, Direction: 0, Word: ROUL, Score: 6
Row: 6, Col: 9, Direction: 0, Word: ROULS, Score: 7
Row: 6, Col: 6, Direction: 0, Word: OUS, Score: 5
Row: 6, Col: 5, Direction: 2, Word: OUS, Score: 4
Row: 8, Col: 5, Direction: 2, Word: OUS, Score: 4
Row: 6, Col: 6, Direction: 2, Word: OUS, Score: 5
Row: 8, Col: 6, Direction: 2, Word: OUS, Score: 5
Row: 6, Col: 7, Direction: 2, Word: OUS, Score: 4
Row: 8, Col: 7, Direction: 2, Word: OUS, Score: 4
Row: 6, Col: 10, Direction: 0, Word: OUS, Score: 3
Row: 6, Col: 7, Direction: 1, Word: ST, Score: 2
Row: 6, Col: 8, Direction: 0, Word: ES, Score: 3
Row: 6, Col: 6, Direction: 1, Word: AS, Score: 3
Row: 6, Col: 6, Direction: 3, Word: AS, Score: 3
Row: 6, Col: 7, Direction: 1, Word: ATS, Score: 3
Row: 8, Col: 6, Direction: 3, Word: AS, Score: 3
Row: 5, Col: 8, Direction: 0, Word: SEA, Score: 4
Row: 6, Col: 7, Direction: 3, Word: AS, Score: 3
Row: 8, Col: 7, Direction: 3, Word: AS, Score: 3
Row: 6, Col: 8, Direction: 3, Word: AS, Score: 3
Row: 7, Col: 5, Direction: 3, Word: ASTER, Score: 6
Row: 6, Col: 9, Direction: 1, Word: ARS, Score: 5
Row: 8, Col: 8, Direction: 3, Word: AS, Score: 3
Row: 6, Col: 10, Direction: 1, Word: AS, Score: 2
Row: 5, Col: 6, Direction: 1, Word: BAS, Score: 5
Row: 6, Col: 6, Direction: 0, Word: SAB, Score: 9
Row: 5, Col: 7, Direction: 0, Word: STAB, Score: 6
Row: 6, Col: 5, Direction: 3, Word: BAS, Score: 5
Row: 6, Col: 5, Direction: 2, Word: SAB, Score: 6
Row: 4, Col: 7, Direction: 1, Word: BAST, Score: 7
Row: 5, Col: 7, Direction: 1, Word: BATS, Score: 7
Row: 8, Col: 5, Direction: 3, Word: BAS, Score: 5
Row: 8, Col: 5, Direction: 2, Word: SAB, Score: 6
Row: 6, Col: 6, Direction: 3, Word: BAS, Score: 8
Row: 6, Col: 6, Direction: 2, Word: SAB, Score: 9
Row: 4, Col: 8, Direction: 1, Word: BASE, Score: 7
Row: 5, Col: 8, Direction: 1, Word: BAES, Score: 7
Row: 8, Col: 6, Direction: 3, Word: BAS, Score: 8
Row: 8, Col: 6, Direction: 2, Word: SAB, Score: 9
Row: 6, Col: 7, Direction: 3, Word: BAS, Score: 6
Row: 6, Col: 7, Direction: 2, Word: SAB, Score: 6
Row: 7, Col: 4, Direction: 3, Word: BASTER, Score: 27
Row: 5, Col: 9, Direction: 1, Word: BARS, Score: 12
Row: 8, Col: 7, Direction: 3, Word: BAS, Score: 6
Row: 8, Col: 7, Direction: 2, Word: SAB, Score: 6
Row: 5, Col: 10, Direction: 1, Word: BAS, Score: 10
Row: 6, Col: 10, Direction: 0, Word: SAB, Score: 5
Row: 4, Col: 6, Direction: 1, Word: OBAS, Score: 7
Row: 6, Col: 4, Direction: 3, Word: OBAS, Score: 7
Row: 8, Col: 4, Direction: 3, Word: OBAS, Score: 7
Row: 6, Col: 5, Direction: 3, Word: OBAS, Score: 7
Row: 8, Col: 5, Direction: 3, Word: OBAS, Score: 7
Row: 6, Col: 6, Direction: 3, Word: OBAS, Score: 7
Row: 8, Col: 6, Direction: 3, Word: OBAS, Score: 7
Row: 4, Col: 10, Direction: 1, Word: OBAS, Score: 12
Row: 5, Col: 6, Direction: 1, Word: LAS, Score: 3
Row: 6, Col: 6, Direction: 0, Word: SAL, Score: 5
Row: 6, Col: 5, Direction: 3, Word: LAS, Score: 3
Row: 6, Col: 5, Direction: 2, Word: SAL, Score: 4
Row: 4, Col: 7, Direction: 1, Word: LAST, Score: 5
Row: 5, Col: 7, Direction: 1, Word: LATS, Score: 5
Row: 8, Col: 5, Direction: 3, Word: LAS, Score: 3
Row: 8, Col: 5, Direction: 2, Word: SAL, Score: 4
Row: 5, Col: 8, Direction: 0, Word: SEAL, Score: 6
Row: 6, Col: 6, Direction: 3, Word: LAS, Score: 4
Row: 6, Col: 6, Direction: 2, Word: SAL, Score: 5
Row: 4, Col: 8, Direction: 1, Word: LASE, Score: 5
Row: 8, Col: 6, Direction: 3, Word: LAS, Score: 4
Row: 8, Col: 6, Direction: 2, Word: SAL, Score: 5
Row: 6, Col: 7, Direction: 3, Word: LAS, Score: 4
Row: 6, Col: 7, Direction: 2, Word: SAL, Score: 4
Row: 7, Col: 4, Direction: 3, Word: LASTER, Score: 21
Row: 5, Col: 9, Direction: 1, Word: LARS, Score: 6
Row: 8, Col: 7, Direction: 3, Word: LAS, Score: 4
Row: 8, Col: 7, Direction: 2, Word: SAL, Score: 4
Row: 5, Col: 10, Direction: 1, Word: LAS, Score: 6
Row: 6, Col: 10, Direction: 0, Word: SAL, Score: 3
Row: 3, Col: 7, Direction: 1, Word: BLAST, Score: 30
Row: 4, Col: 7, Direction: 1, Word: BLATS, Score: 24
Row: 3, Col: 8, Direction: 1, Word: BLASE, Score: 8
Row: 4, Col: 8, Direction: 1, Word: BLAES, Score: 8
Row: 7, Col: 3, Direction: 3, Word: BLASTER, Score: 39
Row: 2, Col: 7, Direction: 1, Word: OBLAST, Score: 24
Row: 3, Col: 6, Direction: 1, Word: BOLAS, Score: 8
Row: 6, Col: 3, Direction: 3, Word: BOLAS, Score: 8
Row: 8, Col: 3, Direction: 3, Word: BOLAS, Score: 24
Row: 6, Col: 4, Direction: 3, Word: BOLAS, Score: 8
Row: 8, Col: 4, Direction: 3, Word: BOLAS, Score: 8
Row: 6, Col: 5, Direction: 3, Word: BOLAS, Score: 8
Row: 8, Col: 5, Direction: 3, Word: BOLAS, Score: 8
